section	source_file	source_sha256	freeze_id	stage	artifact_class	manuscript_placement	claim_ids	storage	path	size_bytes	sha256	evidence_commit	immutable_status	notes
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0425	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_preflight.R	2859	cf842c60317c9c3930f799ea122bfc824dcccb778d2bbb50ffe268cd30eecce4	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0426	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_pseudobulk_discovery.R	33746	41ec38f320b63da7765dd63962a8b6912e400566dcdf5110c62d27204480f9c1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0427	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_run_amendment_server.sh	2576	40c1c20a9151c30c11fe6358ce27eb01afccdf6b22117856a0abff0862b96705	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0428	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_run_server.sh	2180	8c2efb2c155ee99785a056d33bbf24ab5839d91564b747531ca086aedeb23f98	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0429	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_smoke_test.R	3108	9ed826374d63d74bbd774d9ead075e7880c9d31a55da1a8fc4d38299ae81f833	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0430	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_syntax_check.R	569	2ead8ecb29e9199437c8e7a6e6e4e760b2527a4b52f793622739e3e99a70e1e8	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0431	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_validate_amendment.R	6593	506c3dfc495b68fbaa8b41e9a29788e56cdc27bcc7ef39aeea2cb39f58407506	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0432	Stage6A	analysis_script	reproducibility	NA	local_git_worktree	scripts/06A_validate_outputs.R	6288	7c5dbd058a12acd967e28106ac80ba9f9f9a72a0722c09abba7b4067e374448d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0433	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_acceptance_qc.R	7543	9d5b3fc55d0b11ec6794284f9ea1b7d068585d0ea2d5c5cccae4d9091b0a43d6	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0434	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_finalize_report.R	8379	b1fd3803ed9dc14631934b1fa7cb1baf989b8acf8620e9ec45734b79745a3807	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0435	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_install_dependencies.R	7037	9ed3853844d9e74d59b51b830e322e7bbaaed2f736eb583cbe374d17751a5e52	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0436	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_liana_donor_communication.R	21196	53e55dabad32efa267c7acc7f8e5835aca85f8fc0adb3c193ff651c8936b49f8	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0437	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_preflight.R	6418	cc4959b4fce52f1a84d0208deff6de6107369347aed6d564041446c6f1fec25f	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0438	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_qc_fix_communication.sh	2292	4ea17d0261df976041f1c3de0d43a99e2f60f052f3cf5637b89d76aad6b12644	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0439	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_real_data_pilot.R	5402	c76b66b1940cea621361aea0f9d1babd98438939d87c8b7d3e1c2b9184cda5f1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0440	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_regulator_pathway.R	18006	7e9e42669bdf2a0a28a69f0d61636ab8d1cf188869434653d6c567e240a6c672	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0441	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_run_server.sh	3260	f31eccaa12834974c535bc3a46aa4ee6fbf504203473308fa2f299f1f321c909	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0442	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_smoke_test.R	3000	6ee8d6ff4cba374340bef2f2c75b7c877ca93c41bd092dddfa69a3ee20252685	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0443	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_syntax_check.R	605	9d865c39a46827457b4bdf9f5d6aafb919e1b6bcad81ba4e661ead59e1b0fa62	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0444	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_trajectory_tradeSeq.R	21236	d23c3ab8d3003ee388102c345a1e2d84e12bec3019c0a835fee45e167ab36d92	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0445	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_update_result_registry.R	3385	f25b8fda0e7969027254a764cc8ac5bb96a9cae352a09dbe5e682c57a03c2934	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0446	Stage6B	analysis_script	reproducibility	NA	local_git_worktree	scripts/06B_validate_outputs.R	12000	914fd1d7321d592d7069f6915ab8f1d72fb9fa182623d6088894f1dc9af10dfe	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0447	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_acceptance_qc.R	11056	48e5adbc0380a099b4b2767f2ff46f6bc04f92fd853a4e01e3069167040c7fd4	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0448	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_finalize_report.R	9050	6db065f1f72d9edf835049a9e89a766783f6bb3c3c0e588b707b1655be871dc7	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0449	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_helpers.R	13401	20134707a85a2b4780d58d497cf2a277ce5d8b346b0946eed92a6adada76249f	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0450	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_install_dependencies.R	1689	fbf4629c5ee82885ec2afe9667faee3e50b514917c6c1fe9acdfc67d2c98b9a0	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0451	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_model_preflight.R	5544	44bacd326df6c5e89296d9d7d7af78b44ac80751ee8bc89c7dbeea2b69d88ef1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0452	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_preflight.R	3405	e37c38e8e9967783d820aad66039fc538b23fad8477727c16567d13345032164	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0453	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_prepare_GSE132465.R	9359	f0af014a0990fc4285bf391b053470281701ab8d08be3309c54c065d6e15d924	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0454	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_prepare_GSE161277.R	13139	987374642c2b59c09de5a93c7b60065dc5bdbf6dfb6dfb29d63bde7da6d8bfb1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0455	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_real_data_pilot.R	3185	d400d4559fe8547deea2347f2680dce10e416479e04acba05976c331abb2b295	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0456	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_resume_GSE161277_figures.R	2400	bee9b32792b3c183ca865caa94d3ede0f6d62ba905ae4897f5b33f4ae2c75de2	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0457	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_resume_models_server.sh	3565	516adf682d1136106fcacc6130e52e804faa21b1d0b71c5683a0df8fab0dbc39	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0458	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_resume_server.sh	3582	1380c45bb20fc7f19945119569c11d4fe2af67c1da3ad7ee4f65a9f61a554427	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0459	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_run_replication_models.R	11885	64d8bf013f27337a3f7cdedb8832d8b6ec78e5995e4eae74591abf7c54719738	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0460	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_run_server.sh	3631	49de030e97db160735271cb9e4e9de9764c0de226838cec79cff063426fa8e58	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0461	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_smoke_test.R	2805	660a4c245d022ea0e13667acd8c2eac1201c2e7f499f541d5557eb56456d5590	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0462	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_syntax_check.R	683	58f8ad325ec0c9450505d571ee23bdcd881352c9fa47e8c27b2b9b71ebd98197	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0463	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_update_result_registry.R	8066	6714f52fe7acae08f6bb3166d75144a0322d9c77edb511febda1139d6a7c919b	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0464	Stage7	analysis_script	reproducibility	NA	local_git_worktree	scripts/07_validate_outputs.R	6828	9e655dd3d0cb4d82f6ba5e7db40016a30d522703319864101257f5ada3823277	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0465	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_GSE100179_preprocess.R	311	5ee5c5cf1ed1ca19a0b84021ddd65af2cabf8d897e54ec551a9edc9731c53b0c	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0466	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_GSE41657_preprocess.R	309	8b2d074f8d35cbf9b4017452dfa4e6a7b96ba50d1d953ea4e33e1e778910cf52	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0467	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_GSE8671_preprocess.R	307	3c72a0af9fb2b076245639983a2574de488d87b623ab22893d4e8d2e5d9142a6	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0468	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_finalize_acceptance.sh	1232	bcf5981304039d7b039b995423c5da8ec07f9759b1455f16f3e0198609d86e8c	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0469	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_finalize_report.R	3702	aa3d06e8852a652067172aeed30db20f49f87ec0298d82a6c9533b4078457959	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0470	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_helpers.R	17110	b8c9a7a3f88d28b0e7f2112d925b0628cf6117a939631508798ecd3153d7f1bb	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0471	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_install_preprocessCore_single_thread.R	924	6fe07807fdd92e12e718b51fc352599fcaecbc9da3911381fe58e6955e6b5048	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0472	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_rebuild_mapping_audits.R	1322	1942e1166bcae4487ea8ba4b9ddb195987844712ed8761c0e9420b85a0b6e0e1	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0473	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_remote_launcher.sh	157	aa4582f5b6bef1e594c65a207186e975b724f0ed1561c45b8e2a763ea331cb3a	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0474	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_resume_GSE8671.sh	2785	5e3269920be9056c136d8e06d71b28708983bc8284bddb253d784a119800b80d	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0475	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_resume_GSE8671_raw_RMA.sh	2400	a928c3b27b977af620d1e42b5c3ada4483ff7a39b3184a7555820596c0cf7256	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
freeze_manifest	manuscript_freeze/RESULTS_FREEZE_MANIFEST.tsv	25a0bdbdfbf8b6f93d9b2c7d748f724ebd9c62780a8a74bc822a94d85a55fde6	F0476	Stage8A	analysis_script	reproducibility	NA	local_git_worktree	scripts/08A_resume_launcher.sh	161	ad7c0b86578d9f95b8a50c459c446864b1c21aa06c23b743fdd31965eb185fa2	e0f18f35aae957cf1b837ac4bc709a2a8d07cdc0	FROZEN_NO_SILENT_OVERWRITE	Inclusion freezes provenance; it does not by itself authorize a manuscript claim.
